productId;producerId;
650601;terrazasdelosandes;
650901;terrazasdelosandes;
651101;claudenell;
651206;cavesvidigal;
651301;claudenell;
651401;claudenell;
651501;cavesvidigal;
651601;mchapoutier;
651605;mchapoutier;
651701;mchapoutier;
651901;masiagr;
652301;viasantarita;
652601;vicariazagr;
652701;glenmorangiedist;
653901;saintbrendansliqueurco;
654201;villacorniole;
654301;vignoblesalainroux;
654401;journeysendvineyards;
654601;routeduvanwines;
654701;luigioddero;
656601;johsmklein;
656602;johsmklein;
656901;reynekewines;
659001;bachegabrielsen;
659002;bachegabrielsen;
659005;bachegabrielsen;
659007;bachegabrielsen;
659601;wspa;
661401;joscanepa;
661406;joscanepa;
662101;thorinvinsfins;
662701;pauljabouletan;
663601;gabrielmeffre;
663706;bodmurviedro;
664102;brasseriebfmsa;
664202;brasseriebfmsa;
664701;terrecortesimonarco;
664901;domainedelafondmoiroux;
665001;birkedalhartmann;
665101;weinghexamer;
665202;weinghexamer;
665302;weinghexamer;
665502;weinghexamer;
665801;weinghexamer;
666101;weinghexamer;
666201;blossomhillwinery;
666206;blossomhillwinery;
666301;weinghexamer;
666401;arcus;
666701;weingjuliusspital;
667101;viacaliterra;
667301;gunterknstler;
667401;weingjuliusspital;
667501;weingjuliusspital;
667801;weingjuliusspital;
667901;weingjuliusspital;
668001;michellaroche;
668002;michellaroche;
668101;weingjuliusspital;
668206;jeanbiecheretfils;
668301;josefdockner;
668401;bodvalparaiso;
668501;josefdockner;
668701;josefdockner;
668801;arcus;
668901;bodvalparaiso;
670904;patronspiritsinternationala;
671101;weingjudithbeck;
671201;chansonperefils;
671301;freixenet;
671801;williamgrantsons;
672001;barrancooscuro;
672201;ackermanlaurance;
672401;arcus;
672701;arcus;
672702;arcus;
673001;arcus;
673201;arcus;
673301;arcus;
674501;rehkendermann;
674701;dkourtakis;
675001;tenutabonzara;
675401;masiacanmayol;
675601;masiacanmayol;
675801;sogrape;
676001;theglenfiddichdist;
676102;illvadisaronno;
676501;masiacanmayol;
676601;loxarel;
676705;domoudin;
676901;domjfaiveley;
677001;domjfaiveley;
677101;motchandon;
677201;domjfaiveley;
677401;giannibrunelli;
677501;domjfaiveley;
677601;domjfaiveley;
677701;bodberberana;
677801;domdesherbauges;
677901;fernandlaurentpillot;
678001;leghorn;
678101;vinidelsa;
678401;domjfaiveley;
678701;azagrsobrino;
678901;domjfaiveley;
679001;azagrsobrino;
679101;azagrsobrino;
679301;lasoula;
679701;lasoula;
679801;lasoula;
679901;lasoula;
680001;bollinger;
680101;adegasevinedosviaromanas;
680201;domjfaiveley;
680501;lacalcinara;
680701;brunodebize;
681001;brunodebize;
681101;brunodebize;
681301;domrduboisfils;
681401;domrduboisfils;
681601;bodbaigorri;
681701;vicentegandiapla;
681801;weingfriedrichbecker;
681906;dgbltd;
682001;weingknebel;
682301;lindemanswines;
682501;thierryvalette;
682801;domgauby;
683001;paraschos;
683101;paraschos;
683201;luigioddero;
683301;domgauby;
683401;domgauby;
683501;domgauby;
683601;domgauby;
683701;thierryvalette;
683705;thierryvalette;
683901;luigioddero;
684001;lukelambert;
684801;bodjulinchivite;
684802;bodjulinchivite;
684805;bodjulinchivite;
685401;audreyetchristianbinner;
686006;pacodascrtes;
686201;arcus;
686202;arcus;
686305;chpalmer;
686701;acmeukow;
686901;tenutalucedellavite;
687406;bkint;
687501;tenutalucedellavite;
687601;moselland;
687602;moselland;
687606;moselland;
687701;weingtegernseerhof;
687901;macforbes;
688001;shobbrookwines;
688101;weingschnberger;
688201;weingschnberger;
688301;macforbes;
688401;weingschnberger;
688501;weingschnberger;
688601;weingtegernseerhof;
688701;aedor;
689101;tsantalis;
689201;tsantalis;
689301;macforbes;
689701;domdaupilhac;
690101;massolino;
690401;dkourtakis;
690601;gulfi;
690705;isoleeolena;
690801;antichivigndicantalupo;
690905;isoleeolena;
691001;lepiane;
691105;saladinipilastri;
691201;lepiane;
691401;delamain;
691501;delamain;
692001;isleofarrandist;
692101;isleofarrandist;
692501;douglaslaingco;
692701;hunterhamiltonco;
692801;douglaslaingco;
693101;jggrant;
693201;jggrant;
693301;jggrant;
693401;jggrant;
693601;jggrant;
694001;glengyledist;
694101;williamcadenhead;
694801;weingweinreich;
694901;maisonchampy;
695201;williamcadenhead;
695601;douglaslaingco;
696401;nadafiorenzo;
696501;nadafiorenzo;
696801;maley;
696901;dompatricerion;
697001;chlangoabarton;
697101;quintadelarosa;
697201;chsnjac;
697301;isleofarrandist;
697701;ltvautrain;
697901;dominivineyards;
698001;marquesdereinosa;
698101;jeanclaudedagueneaupouilly;
698201;winesoul;
698401;bodantonioarrez;
698501;weingleitz;
698701;winesoul;
698801;weingleitz;
699001;weingleitz;
699101;farina;
699201;farina;
699401;farina;
699501;farina;
700201;femarvini;
700501;weingrudolfrabl;
700601;bacalhavinhosdeportugal;
701001;uninvitivinicola;
701401;giacomoborgognofigli;
701501;giacomoborgognofigli;
701801;jbbecker;
702001;jbbecker;
702101;jbbecker;
702201;jbbecker;
702801;oldbushmillsdist;
702901;renault;
703401;jbbecker;
703901;orlandowines;
704001;orlandowines;
704101;bodmarqdevitoria;
704301;vibertigiovanni;
704401;vibertigiovanni;
704501;fattoriadicorsignano;
704701;taylorfladgateyeatman;
705001;fattoriadicorsignano;
705101;fattoriadicorsignano;
706201;josephmellot;
707401;luigioddero;
707601;jauma;
707701;jauma;
707901;jauma;
708001;winzerhofthrle;
709501;lacavedesvigneronsdepfaff;
709701;havanaclub;
710501;maremagnumsrl;
710701;nordicseawineryab;
711001;nordicseawineryab;
712301;cavedeturckheim;
712801;bodfaustino;
713002;fourcroy;
713101;nordicseawineryab;
713501;inniskillinwines;
713701;kingcarkavalandistillery;
713902;gotlandsbryggeri;
714202;coisbo;
714302;coisbo;
714401;paraschos;
714601;patricecolin;
714701;closrocheblanche;
715701;rivespitman;
716901;mlaric;
718201;patricecolin;
718301;mlaric;
718501;andrjacquartfils;
718601;terredeisarotto;
718906;baronericasoli;
719901;quintadonoval;
721301;leclosducaillou;
721601;leclosducaillou;
721701;leclosducaillou;
722001;leclosducaillou;
722801;williamcadenhead;
722901;dgbltd;
723001;marchmazzei;
723106;ferdinandoprincipiano;
723201;marchmazzei;
723301;ferdinandoprincipiano;
723501;bindisergardi;
724401;martell;
725301;irishdist;
725401;johnpowersson;
728201;azagrmarianot;
728401;weingbrgermeisterschweinha;
728607;santasofia;
728805;santasofia;
730401;eguigal;
731101;billecartsalmon;
731105;billecartsalmon;
731401;nuitonbeaunoycavehautesct;
734701;chdecampuget;
735001;villavignamaggio;
735101;avignonesi;
735301;villavignamaggio;
736001;jeanmaxroger;
736102;jeanmaxroger;
738101;rainerwess;
738501;niepoort;
738701;tenutasantanna;
739201;bodvegasicilia;
739701;dekuyper;
740701;etikeinternational;
741201;azagrflligrati;
741501;fernandlaurentpillot;
741601;fernandlaurentpillot;
742001;bodbaigorri;
742101;stephaneogier;
742301;vsvinsprit;
742406;agrvallone;
742601;masseriasetteporte;
743102;capbrewery;
743202;brewdogbrewery;
743401;boulevardbrewingco;
743601;portobelloroad;
743701;altiacorp;
744201;gueuzerietilquin;
744202;gueuzerietilquin;
744301;carugate;
744306;carugate;
744601;domhabrard;
744701;bodheredadugarte;
744801;lesvigneronsduvallon;
744901;chmarquisdetermesca;
745302;aegirbryggeri;
745502;williamsbrosbrewery;
745901;birrificomaiella;
746001;azagrstefanoaccordini;
746201;masdalezon;
746501;planeta;
746601;jacopopoli;
746701;bibigraetz;
746801;feudidisangregorio;
746901;elioaltare;
747001;jacopopoli;
747101;pallavicini;
747201;olivierotoscani;
747301;lesprodrunis;
747401;ioppa;
747501;ioppa;
747601;bouchardainfils;
747701;bonterravinyards;
747801;someyoungpunks;
747901;brunorocca;
748001;azagrrainerigianmatteo;
748101;brunorocca;
748201;brunorocca;
748301;azagrrainerigianmatteo;
748401;brunorocca;
748501;azagrrainerigianmatteo;
748601;tendighizzano;
748701;ulyssecollin;
748801;dievole;
748901;dievole;
749001;dievole;
749101;birrapasturana;
749401;garzon;
749501;bodegavistalba;
749601;renwoodwinery;
749701;bodegavistalba;
749801;bodegavistalba;
749901;renwoodwinery;
750101;bodegavistalba;
750201;garzon;
751802;brasseriebfmsa;
752001;uniteddist;
752201;jamespimm;
752501;domfranckmillet;
752701;guyfarge;
752801;guyfarge;
752901;michelgirardflis;
753201;chcambon;
753302;aecovijerez;
753401;viasantarita;
753601;bodmontecillo;
753902;aecovijerez;
754102;aecovijerez;
754301;coldorcia;
754305;coldorcia;
755101;diegozamora;
755102;diegozamora;
756501;ianmacleoddist;
756601;monchierocarbone;
756901;familiazuccardi;
757101;olivierleflaivefrres;
757201;aedor;
757301;masiagr;
757701;destsierra;
757702;destsierra;
757703;destsierra;
757801;marchantinori;
758101;bodyvinrenacer;
758501;weltner;
758601;weltner;
758801;lagardefornelos;
759201;excellars;
759601;chdubreuil;
759901;fenocchio;
760001;macallandist;
760301;henrimilan;
761101;enjoywineandspirits;
761201;uninvitivinicola;
761401;morrisonbowmoredist;
762101;brandsforfans;
762301;dombouchardprefils;
762501;cavederasteau;
762502;cavederasteau;
762801;lemacioche;
763102;theroyaltokajiwineco;
763201;bodlosllanos;
763602;arcus;
764102;arcus;
764401;bodegasbernardolvarez;
764901;rmymartin;
765001;terredaione;
765301;giovannirocca;
765701;arcus;
766101;dombillaudsimon;
766201;viaijalba;
767301;meinklang;
767801;meinklang;
767901;arpepeazagr;
768101;arpepeazagr;
768301;arpepeazagr;
768401;cavallotto;
768501;weingkhlinggillot;
769202;caravaglio;
769901;pheasantstears;
770001;azagrcos;
770101;pheasantstears;
770201;azagrforadori;
770902;vdrenne;
771101;brasseriebfmsa;
771901;thevintagemaltwhiskycoltd;
772101;lindemanswines;
772701;thevintagemaltwhiskycoltd;
772901;thevintagemaltwhiskycoltd;
773001;adelphidist;
773101;marqdemurrieta;
773105;marqdemurrieta;
773601;pazodebarrantes;
773801;adelphidist;
774101;masiagr;
774102;masiagr;
774105;masiagr;
775001;amrutdist;
775101;amrutdist;
775201;samaroli;
775901;svenskaeldvatten;
776701;zenato;
776901;ronmillonario;
777901;jeanpierrerobinot;
778201;jeanpierrerobinot;
778501;arcuswinebrands;
778506;arcuswinebrands;
778602;weingbrndlmayer;
778801;chlepuy;
779001;chlepuy;
779101;chlepuy;
779201;weingkarlmay;
779402;uglyduckbrewingco;
779902;capbrewery;
780101;azagrmonteraponi;
780502;erdingerweissbru;
780602;erdingerweissbru;
780706;ogier;
780901;pierrefrick;
781001;mchapoutier;
781201;monchierocarbone;
781601;monchierocarbone;
781801;monchierocarbone;
782002;ilegalmezcal;
782101;dombouchardprefils;
782201;smithcross;
782701;haymandist;
782801;haymandist;
782901;jvidalfleury;
783001;jvidalfleury;
783101;jvidalfleury;
783201;viacasablanca;
783501;haymandist;
783601;otard;
784001;finsburydist;
784801;azagrgraci;
785601;yvonmau;
785701;juancarrau;
786002;viasantacarolina;
786401;pauljabouletan;
786601;migueltorres;
786801;jeanlen;
787101;migueltorres;
787201;dourthefrres;
787601;moser;
788101;weingkarlerbes;
788301;maxferdrichter;
788801;migueltorres;
789001;pasqua;
789301;fetrimbach;
789401;fetrimbach;
789501;fetrimbach;
790402;domdupont;
790501;santasofia;
791007;highlanddist;
791101;matthewgloagsons;
791501;deluze;
791502;deluze;
791503;deluze;
791601;deluze;
791603;deluze;
791801;bodvalduero;
791901;bodvalduero;
792306;cellierduparc;
792501;rehkendermann;
793201;chdelaubade;
793301;chdelaubade;
794601;illuminati;
795001;wlawson;
795301;cooleydist;
797301;marqdeconcordia;
797801;tendicollosorbo;
798001;tendicollosorbo;
798101;mestrepreetfils;
799001;bodaadas;
799802;philippegimel;
800001;philippegimel;
800101;chivasbrothers;
800201;montedelfr;
800501;svenskaeldvatten;
802301;campinuovi;
802401;cantlcavis;
802501;fabiano;
802601;poddellacollinettasarotto;
802701;drkoehler;
802801;mchapoutier;
802901;vibertigiovanni;
803001;vibertigiovanni;
803101;jbbecker;
803201;boroli;
803301;domlaroche;
803306;domlaroche;
803401;winehousenorway;
803501;signorelli;
803601;trulliwines;
804901;weinghexamer;
806801;habitationsaintetienne;
806901;socazaglemasciaresrl;
807102;tool;
809401;winfieldestate;
812702;altiacorp;
813201;williamdownie;
813301;williamdownie;
813601;williamdownie;
816601;brasseriebfmsa;
816802;borgbryggerier;
817202;vswine;
817801;quintadaaveleda;
817901;quintadaaveleda;
818401;azagrcesconi;
818501;azagrcesconi;
818601;azagrcesconi;
819201;villapinciana;
819301;villapinciana;
819401;ceretto;
819501;ceretto;
820006;tommasi;
820101;angostura;
820207;leyrat;
820301;leyrat;
820901;bacardi;
822705;louisroederer;
826201;ampeleia;
826301;pacina;
826401;domclarencedillon;
826501;domclarencedillon;
827301;tezzaflavio;
827401;pereiradoliveira;
828102;ariannaocchipinti;
828201;francisboulard;
828304;nogneodetkompromisslosebry;
828401;ampeleia;
828501;domdutariquet;
829101;mainerdofllisnc;
829201;pereiradoliveira;
829301;sogevinusfinewines;
829902;avignonesi;
830001;villamariaest;
830701;sarninberrux;
830801;sarninberrux;
831001;renwoodwinery;
835301;dominiodelavega;
835801;chlahaye;
835802;chlahaye;
836802;lignellpiispanen;
837201;lerive;
837301;frigo1876;
837401;lerive;
837501;lerive;
837601;lerive;
837701;ghisolana;
837901;frigo1876;
838001;ghisolana;
838701;terredileone;
838801;terredileone;
838901;terredileone;
839001;terredileone;
839101;terredileone;
839201;terredileone;
839601;fllirivetto;
839907;zaccagnini;
840001;azagrroagna;
842102;lerive;
842401;terradeire;
842801;simiwinery;
843002;calabiondaazagr;
843101;abk6cognac;
843901;seifriedestate;
844002;maximetrijol;
844101;weingwittmann;
844401;michelgonetfils;
844501;chapuy;
844601;massimago;
844701;massimago;
844802;henriqueshenriques;
844901;vinsdelmassis;
845001;penadasdonas;
845101;bodyvinpujanza;
845201;tardencuba;
845301;bodyvinpujanza;
845401;penadasdonas;
845501;tardencuba;
845601;torellllopartsa;
845701;tardencuba;
845901;bagliogibellina;
846001;weingjohannishof;
846102;weingjohannishof;
846202;weingjohannishof;
846401;mediciermete;
846801;duvalleroy;
848201;weingweszeli;
848301;weingweszeli;
848401;weingweszeli;
848501;springseed;
848601;battleofbosworth;
848701;battleofbosworth;
848902;austmannbryggeri;
849002;austmannbryggeri;
849102;austmannbryggeri;
849302;austmannbryggeri;
849502;austmannbryggeri;
849801;andredelorme;
850001;marchdefrescobaldi;
851101;maisonrochedebellene;
851201;castdiquerceto;
851301;2907088;
851401;danielvollenweider;
851501;foreau;
851601;foreau;
851701;foreau;
851901;krugerrumpf;
852301;domlafontainerie;
852501;cavedesaumur;
852601;benjaminromeo;
852901;domprieurroch;
853001;domprieurroch;
853101;clefdesol;
853201;domprieurroch;
853301;domprieurroch;
853401;chmeylet;
853501;domprieurroch;
853601;domprieurroch;
853701;wolfberger;
853801;wolfberger;
853901;wolfberger;
854001;winzerhofthrle;
855706;weingallram;
855801;chdebellevueandrchatenou;
855901;andrchatenoud;
856001;andrchatenoud;
856101;andrchatenoud;
856201;villadiamante;
856301;pyramidvallyvinyards;
856401;valli;
856501;andcoltd;
856601;weingknebel;
856701;domainejeanfournier;
856801;domainejeanfournier;
856901;darioprincic;
857001;weingknebel;
857101;weingknebel;
857201;weingknebel;
857701;chdudon;
857901;weingpflger;
858001;lomondest;
858101;lagironda;
858201;lagironda;
858306;azagrtamellini;
858401;lagironda;
858501;hammekencellars;
858601;maximetrijol;
858701;maximetrijol;
858805;azvinannaspinato;
858906;chigisaracini;
859001;sogrape;
859201;bodtrapiche;
859301;bodtrapiche;
859402;weingdreissigacker;
859501;weingdreissigacker;
859601;weingdreissigacker;
859706;farina;
859801;stagsleapwinecellars;
859901;lesgrandchaisdefrance;
860101;maisonchampy;
860201;maisonchampy;
860301;maisonchampy;
860401;maisonchampy;
860501;maisonchampy;
860601;paresbalta;
860701;paresbalta;
860801;paresbalta;
860901;anticacantfratta;
861001;bodtrapiche;
861101;bodtrapiche;
861201;taittinger;
861301;weingjosefspreitzer;
861401;weingjosefspreitzer;
861501;weingjosefspreitzer;
861601;weingjosefspreitzer;
861701;bodtrapiche;
861801;domdelappire;
861902;azagrcortesantalada;
862002;azagrcortesantalada;
862101;weinghirschhof;
862201;domcharlesaudoin;
862306;ekjord;
862407;acmeukow;
862501;acmeukow;
862705;azagrleragnaie;
862805;azagrroagna;
863001;radikon;
863102;radikon;
863201;azagrroagna;
863301;radikon;
863401;radikon;
863602;dommontrose;
863702;dommontrose;
863801;dommontrose;
863902;mikkeller;
864001;laboisseraie;
864005;laboisseraie;
864007;laboisseraie;
864102;mikkeller;
864202;capbrewery;
864301;philippegonet;
864501;besseratdebellefon;
864602;nikkawhiskydist;
864901;chlarrivethautbrion;
864905;chlarrivethautbrion;
865001;chlarrivethautbrion;
865005;chlarrivethautbrion;
865102;brasseriedelentredeuxbir;
865202;brasseriedelentredeuxbir;
865401;vignlouisballarin;
865502;brasseriedelentredeuxbir;
865701;villaminelli;
865906;nordicseawineryab;
866006;nordicseawineryab;
866101;chleovillepoyferre;
866301;hcuvelierfils;
866401;hcuvelierfils;
866502;joslection;
866701;hcuvelierfils;
866801;chleovillepoyferre;
866901;boscoagostino;
867001;boscoagostino;
867101;boscoagostino;
867201;azagrolekbondonio;
867401;azagrolekbondonio;
867501;azagrolekbondonio;
867601;podsinaglio;
867701;podsinaglio;
867801;balgeravini;
867901;balgeravini;
868001;balgeravini;
868101;balgeravini;
868201;balgeravini;
868301;chpedesclaux;
868305;chpedesclaux;
868401;chcantenacbrown;
868501;domdelon;
868601;chcantenacbrown;
868701;chpichonlongueville;
868801;chpichonlongueville;
869001;theojaivineyards;
869201;theojaivineyards;
869401;theojaivineyards;
869501;chpoujeaux;
869601;baronericasoli;
869701;vinarius;
870001;boglevineyards;
870101;closduvalwine;
870201;boglevineyards;
870301;closduvalwine;
870401;boglevineyards;
870501;boglevineyards;
870701;mcmanis;
870801;mcmanis;
870901;closduvalwine;
871001;boglevineyards;
871101;mcmanis;
871201;mcmanis;
871301;mcmanis;
871502;arcus;
871607;tiffon;
872501;dalcero;
872601;cvc;
872701;rizzi;
872901;rizzi;
873201;uniteddrinks;
874001;duvalleroy;
874201;thelostdistillery;
874301;thelostdistillery;
874401;nicolasfeuillatte;
874801;teamproducts;
875001;fllibolla;
875101;kopke;
875201;castbanfi;
875401;marckreydenweiss;
875501;kopke;
875601;marckreydenweiss;
875701;fllibolla;
875801;bodmontecillo;
875805;bodmontecillo;
876001;villamatilde;
876101;winehousenorway;
876201;nicolasfeuillatte;
876301;mgmmondodelvino;
876406;transnordicselection;
876701;barongastonlegrand;
876801;domjeanmonnier;
877001;domjeanmonnier;
877201;domjeanmonnier;
877301;domjeanmonnier;
878101;winesoul;
878201;lesproducteursrunis;
878701;giovannirosso;
878901;baronfuent;
879001;baronfuent;
879101;baronfuent;
879205;philipponnat;
879301;cavesduplessis;
879401;philipponnat;
879501;winesoul;
879601;chlatourdeby;
879701;cavesduplessis;
879901;philipponnat;
880001;baronfuent;
880101;winesoul;
880201;winesoul;
880301;philipponnat;
880401;winesoul;
880501;mionetto;
882401;bodmurviedro;
882701;marcodebartoli;
882901;fattoriacasabianca;
883001;aldorainoldi;
883201;aldorainoldi;
883301;domdusminaire;
883401;charlynicolle;
883601;santorinibrewingcompany;
883702;santorinibrewingcompany;
883902;santorinibrewingcompany;
884001;mirafiore;
884101;vinsarena;
884206;wineworks;
884301;mercier;
884401;abbaziadinovacella;
884501;balblairdistillery;
884601;cantgcontrattosrl;
884701;speyburndistillery;
884801;hankeybannisterco;
884901;balblairdistillery;
885001;scedhaverlan;
885101;freixenet;
885402;disznk;
885501;pulteneydist;
885701;lansonpreetfils;
886805;mikkeller;
887101;delamain;
887201;domdhenri;
887301;domdhenri;
887401;domdhenri;
887601;cyrilzangs;
887701;quintadovallado;
887801;pierreetcatherinebreton;
887901;lamaisonpur;
888001;pierreetcatherinebreton;
888101;pierreetcatherinebreton;
888201;lamaisonpur;
888205;lamaisonpur;
888401;pierreetcatherinebreton;
888502;quintadovallado;
888602;emiliolustau;
888702;emiliolustau;
888802;emiliolustau;
888902;emiliolustau;
889002;coisbo;
889101;dompatricerion;
889201;dompatricerion;
889501;dommarqdangerville;
889701;matrot;
889801;domarlaudpreetfils;
889901;domarlaudpreetfils;
890001;domarlaudpreetfils;
890301;dompatricerion;
890501;jeanyvesdevevey;
890505;jeanyvesdevevey;
890601;birrificololmaia;
890705;birrificololmaia;
890902;austmannbryggeri;
891101;weingwittmann;
891202;quintadelarosa;
891401;familieperrin;
891505;fattselvapiana;
891601;perticaia;
891702;quintadelarosa;
891802;quintadelarosa;
891905;bodegachakana;
892002;balderbrygg;
892102;norrebrobryghus;
892401;theirishman;
892801;theirishman;
893201;douglaslaingco;
893501;douglaslaingco;
893601;douglaslaingco;
893701;hunterlaingco;
895102;emiliolustau;
895201;williamcadenhead;
895301;williamcadenhead;
895401;williamcadenhead;
895601;theirishman;
895801;williamcadenhead;
896102;detnorskebrenneriogmoestue;
896602;renault;
896802;berentsens;
896901;dominiodetares;
897001;mataicoloma;
897101;mataicoloma;
897201;pierreamadieu;
897301;pierreamadieu;
897401;chfuiss;
897501;chfuiss;
897601;domdelarenjarde;
897701;aedor;
897801;domdelarenjarde;
897901;mirafiore;
898101;mirafiore;
898401;lesvinsdevienne;
898501;tenrubino;
898601;lesvinsdevienne;
898701;lesvinsdevienne;
898801;lesvinsdevienne;
898901;tenrubino;
899001;lesvinsdevienne;
899101;lesvinsdevienne;
899201;tenrubino;
899501;rgnard;
899601;rgnard;
899701;rgnard;
900001;rgnard;
900101;rgnard;
900201;rgnard;
900301;viacasablanca;
900401;holtensas;
900501;dompregineslevieux;
900605;domlasuffrene;
900701;domlasuffrene;
901506;marqdemadoz;
902302;stronzobrewing;
902802;franzhaas;
902901;franzhaas;
903001;franzhaas;
903602;stpetersbrewery;
903801;mikkellerdeproefbrouwerij;
904002;brewdogbrewery;
904202;indslevbryggeri;
904302;uglyduckbrewingco;
904402;uglyduckbrewingco;
906802;austmannbryggeri;
907002;brouwerijverhaeghe;
909201;remymassinetfils;
909301;remymassinetfils;
910301;victorianalpswinery;
910501;montresor;
910701;montechiaro;
910801;earlvignoblesjacquesperroma;
910901;winehousenorway;
911002;nogneodetkompromisslosebry;
911202;detnorskebrenneri;
911502;brewdogbrewery;
911602;brewdogbrewery;
911902;nichedrinks;
912201;kilchomandistillery;
912501;mackmyrasvenskwhisky;
912601;karuizawadistillery;
912802;mikkeller;
912902;mikkeller;
913001;teelingwhiskeycompany;
913101;teelingwhiskeycompany;
913201;chgodardbellevue;
913301;dommanuelolivier;
913501;dommanuelolivier;
914001;kilchomandistillery;
914301;thebenriachdistillerycoltd;
914401;thebenriachdistillerycoltd;
914701;svenskaeldvatten;
915101;thebenriachdistillerycoltd;
915601;manfredbickelmaier;
915701;tiffon;
916106;dievole;
916501;jeanneretwines;
916801;maisonlouisjadot;
916901;cchulainn;
917101;mascarellofiglio;
917201;domsingla;
917701;viavik;
917801;edoardovalentini;
917901;edoardovalentini;
918101;ferdinandoprincipiano;
918401;dufftowndist;
918501;lagavulindist;
918601;dufftowndist;
918701;caoliladist;
918902;baileyco;
919101;andrgoichot;
919601;socagraldrighetti;
919701;mullineuxfamilywines;
919801;mullineuxfamilywines;
919901;svenskaeldvatten;
920001;casanovadineri;
920101;azagrcolognole;
920201;casanovadineri;
920301;casanovadineri;
920501;bodalmorqui;
920701;fortantdefrance;
920801;fortantdefrance;
920901;distvincenzi;
921001;fortantdefrance;
921301;podruggericorsini;
921406;tendicapezzana;
921502;norrebrobryghus;
921601;domdesulauze;
921801;domsaintecroix;
921901;domdesulauze;
922001;domclosromane;
922101;domdesulauze;
923801;baricchi;
923905;katharinakai;
924001;colvetoraz;
924101;baricchi;
924301;domrieffel;
924401;schtzel;
924501;zindhumbrecht;
924601;sbastienbrunet;
924801;carsindubouexic;
924901;schtzel;
925001;zindhumbrecht;
925101;zindhumbrecht;
925201;sbastienbrunet;
925301;schtzel;
925402;sttams;
925501;laphroaig;
925601;exportunion;
925801;inglenookvineyards;
926001;jonata;
926101;inglenookvineyards;
926301;prioratbeerco;
926401;jonata;
926601;lasoufrandire;
926801;inglenookvineyards;
926901;jonata;
927001;jonata;
927401;astoriaacsrl;
927501;dominivineyards;
927601;ltvautrain;
927701;dominivineyards;
927801;chdesuduiraut;
928201;nicolasperrin;
928301;fincanueva;
928501;fincanueva;
929601;graziano;
930501;lafontude;
930601;domdufontenay;
930701;domdufontenay;
930802;uglyduckbrewingco;
931001;domdufontenay;
931101;lafontude;
931205;chlepuy;
931301;podruggericorsini;
931307;podruggericorsini;
931401;podruggericorsini;
931501;podruggericorsini;
931601;cantriondo;
931605;cantriondo;
931701;charlesmignon;
931705;charlesmignon;
931801;cvne;
931901;weingheidischrck;
932001;weingheidischrck;
932101;weingwillischaefer;
932201;weingheidischrck;
932302;eggegard;
932401;fincalamelonera;
932501;cantinadiruscio;
932601;azagrcos;
932701;azagrerbaluna;
932801;azagrforadori;
932901;arpepeazagr;
933101;azagrerbaluna;
933201;azagrforadori;
933501;alfredoarribas;
933601;escodasanahuja;
933701;azagrerbaluna;
933801;azagrforadori;
934002;shepherdneame;
934102;shepherdneame;
934401;frapin;
934501;weingallram;
934601;marqdemonistrol;
934801;casavinmerotto;
934901;yalumbawinery;
935101;yalumbawinery;
935201;jimbarrywines;
935302;cavesvidigal;
935401;winesoul;
935602;weingkeller;
935802;weingkeller;
935901;girolamoluxardo;
936001;girolamoluxardo;
936101;girolamoluxardo;
936901;agderbrennerikgpuntervo;
937002;agderbrennerikgpuntervo;
937101;weinglandgraf;
937201;domregisforey;
937301;dominiquelaurent;
937401;thibaultligerbelair;
937501;domdelapoussedor;
937601;guycharlemagne;
937701;domregisforey;
937801;domregisforey;
937901;philippepacalet;
938001;domregisforey;
938104;glenscanlan;
938301;simonescaletta;
938401;levignedieli;
938601;brezza;
938701;brezza;
938801;levignedieli;
938901;levignedieli;
939002;tlacolula;
939102;tlacolula;
939201;heretatmastinell;
939301;pojlopromet;
939501;scedhaverlan;
939601;lancelotpienne;
939705;podereilcarnasciale;
939901;podereilcarnasciale;
940101;azagrlasansonina;
940201;yohanlardy;
940302;frederiksdalkirsebaervin;
940402;frederiksdalkirsebaervin;
940502;frederiksdalkirsebaervin;
940602;frederiksdalkirsebaervin;
940702;frederiksdalkirsebaervin;
940805;collowrayterrier;
940901;jhandresen;
941002;jhandresen;
941102;jhandresen;
941201;bodsantalba;
941301;bodsantalba;
941401;koopmanskloofwingerde;
941501;bodlarosa;
941601;bodsantalba;
941801;bodsantalba;
941901;bodsantalba;
942101;bodsantalba;
942201;poggionardone;
942302;chdutariquet;
942402;balderbrygg;
942502;balderbrygg;
942602;balderbrygg;
942801;bodfelixsanz;
942901;vondeling;
943001;castdeperelada;
943105;cumuluswines;
943801;weinglandgraf;
943901;weinglandgraf;
944001;weinglandgraf;
944501;bonfantechiarle;
945301;cruzares;
945401;chteaudeyran;
945801;yealandsestatewines;
945901;yealandsestatewines;
946001;yealandsestatewines;
946101;bodegaamalaya;
946906;boutinot;
947001;vscine;
947901;ochotabarrels;
948001;erictexier;
948101;romaintaupenot;
948202;amagerbryghus;
948302;amagerbryghus;
949002;deluze;
949302;irishdist;
950401;arcus;
950501;moletto;
950601;angeloroccafigli;
950701;orlandowines;
950802;pernod;
951401;tendifessina;
951501;tendifessina;
951601;krutzler;
951701;tommasi;
951801;federicopaternina;
951901;sceavignoblesdespagne;
952001;maisonlouisjadot;
952101;maisonlouisjadot;
952201;maisonlouisjadot;
952301;maisonlouisjadot;
952401;maisonlouisjadot;
952801;maisonlouisjadot;
