productId;regionId;
887101;cognactradisjonell;
887201;burgund;
887301;burgund;
887401;burgund;
887601;ovrige-frankrike;
887701;douro;
887801;loire;
887901;burgund;
888001;loire;
888101;loire;
888201;ovrige-frankrike;
888205;ovrige-frankrike;
888401;loire;
888502;douro;
888602;jerez;
888702;jerez;
888802;jerez;
888902;jerez;
889002;ovrige-danmark;
889101;burgund;
889201;burgund;
889501;burgund;
889701;burgund;
889801;burgund;
889901;burgund;
890001;burgund;
890301;burgund;
890501;burgund;
890505;burgund;
890601;toscana;
890705;toscana;
890902;sortrondelag;
891101;rheinhessen;
891202;douro;
891401;rhnesor;
891505;toscana;
891601;umbria;
891702;douro;
891802;douro;
891905;ovrige-argentina;
892002;sognogfjordane;
892102;ovrige-danmark;
892401;ovrige-irland;
892801;ovrige-irland;
893201;highland;
893501;speyside;
893601;highland;
893701;islay;
895102;jerez;
895201;speyside;
895301;speyside;
895401;speyside;
895601;ovrige-irland;
895801;islay;
896102;austagder;
896602;cognactradisjonell;
896802;ovrige-norge;
896901;castillaylen;
897001;cava;
897101;cava;
897201;rhnesor;
897301;rhnesor;
897401;burgund;
897501;burgund;
897601;rhnesor;
897701;cognactradisjonell;
897801;rhnesor;
897901;piemonte;
898101;piemonte;
898401;rhnesor;
898501;puglia;
898601;rhnenord;
898701;rhnenord;
898801;rhnesor;
898901;puglia;
899001;rhnenord;
899101;rhnenord;
899201;puglia;
899501;burgund;
899601;burgund;
899701;burgund;
900001;burgund;
900101;burgund;
900201;burgund;
900301;casablanca;
900401;vestfold;
900501;languedocroussillon;
900605;provence;
900701;provence;
901506;ovrige-spania;
902302;ovrige-danmark;
902802;trentinoaltoadige;
902901;trentinoaltoadige;
903001;trentinoaltoadige;
903602;ovrige-england;
903801;ovrige-belgia;
904002;ovrige-skottland;
904202;ovrige-danmark;
904302;ovrige-danmark;
904402;ovrige-danmark;
906802;sortrondelag;
907002;ovrige-belgia;
909201;champagne;
909301;champagne;
910301;victoria;
910501;veneto;
910701;toscana;
910801;bordeaux;
910901;toscana;
911002;ovrige-frankrike;
911202;austagder;
911502;ovrige-skottland;
911602;ovrige-skottland;
911902;ovrige-irland;
912201;islay;
912501;ovrige-sverige;
912601;ovrige-japan;
912802;ovrige-danmark;
912902;ovrige-belgia;
913001;ovrige-irland;
913101;ovrige-irland;
913201;bordeaux;
913301;burgund;
913501;burgund;
914001;islay;
914301;speyside;
914401;speyside;
914701;islay;
915101;speyside;
915601;rheingau;
915701;cognacbrut;
916106;toscana;
916501;southaustralia;
916801;burgund;
916901;ovrige-irland;
917101;piemonte;
917201;languedocroussillon;
917701;cachapoalvalley;
917801;abruzzo;
917901;abruzzo;
918101;piemonte;
918401;speyside;
918501;islay;
918601;speyside;
918701;islay;
918902;ovrige-irland;
919101;languedocroussillon;
919601;veneto;
919701;swartland;
919801;swartland;
919901;ovrige-barbados;
920001;toscana;
920101;toscana;
920201;toscana;
920301;toscana;
920501;valencia;
920701;languedocroussillon;
920801;languedocroussillon;
920901;ovrige-italia;
921001;languedocroussillon;
921301;piemonte;
921406;toscana;
921502;ovrige-danmark;
921601;provence;
921801;languedocroussillon;
921901;provence;
922001;rhnesor;
922101;provence;
923801;piemonte;
923905;rheinhessen;
924001;veneto;
924101;ovrige-italia;
924301;alsace;
924401;rheinhessen;
924501;alsace;
924601;loire;
924801;loire;
924901;rheinhessen;
925001;alsace;
925101;alsace;
925201;loire;
925301;rheinhessen;
925402;tokaj;
925501;islay;
925601;abruzzo;
925801;california;
926001;california;
926101;california;
926301;ovrige-spania;
926401;california;
926601;burgund;
926801;california;
926901;california;
927001;california;
927401;ovrige-italia;
927501;veneto;
927601;champagne;
927701;veneto;
927801;bordeaux;
928201;rhnenord;
928301;rioja;
928501;rioja;
929601;ovrige-usa;
930501;ovrige-frankrike;
930601;loire;
930701;ovrige-frankrike;
930802;ovrige-danmark;
931001;ovrige-frankrike;
931101;ovrige-frankrike;
931205;bordeaux;
931301;piemonte;
931307;piemonte;
931401;piemonte;
931501;piemonte;
931601;veneto;
931605;veneto;
931701;champagne;
931705;champagne;
931801;rioja;
931901;burgenland;
932001;burgenland;
932101;moselsaarruwer;
932201;neusiedlersee;
932302;buskerud;
932401;ronda;
932501;ovrige-italia;
932601;sicilia;
932701;piemonte;
932801;trentinoaltoadige;
932901;lombardia;
933101;piemonte;
933201;trentinoaltoadige;
933501;catalonia;
933601;catalonia;
933701;piemonte;
933801;trentinoaltoadige;
934002;ovrige-england;
934102;ovrige-england;
934401;cognactradisjonell;
934501;niedersterreich;
934601;cava;
934801;veneto;
934901;southaustralia;
935101;southaustralia;
935201;southaustralia;
935302;lisboa;
935401;douro;
935602;rheinhessen;
935802;rheinhessen;
935901;veneto;
936001;veneto;
936101;veneto;
936901;austagder;
937002;austagder;
937101;rheinhessen;
937201;burgund;
937301;burgund;
937401;burgund;
937501;burgund;
937601;champagne;
937701;burgund;
937801;burgund;
937901;burgund;
938001;burgund;
938104;ovrige-skottland;
938301;piemonte;
938401;sicilia;
938601;piemonte;
938701;piemonte;
938801;sicilia;
938901;sicilia;
939002;ovrige-mexico;
939102;ovrige-mexico;
939201;cava;
939301;ovrige-kroatia;
939501;bordeaux;
939601;champagne;
939705;toscana;
939901;toscana;
940101;veneto;
940201;burgund;
940302;ovrige-danmark;
940402;ovrige-danmark;
940502;ovrige-danmark;
940602;ovrige-danmark;
940702;ovrige-danmark;
940805;burgund;
940901;porto;
941002;porto;
941102;porto;
941201;rioja;
941301;rioja;
941401;coastalregion;
941501;mendoza;
941601;rioja;
941801;rioja;
941901;rioja;
942101;rioja;
942201;toscana;
942302;sorvest;
942402;sognogfjordane;
942502;sognogfjordane;
942602;sognogfjordane;
942801;riberadelduero;
942901;ovrige-sorafrika;
943001;cava;
943105;newsouthwales;
943801;rheinhessen;
943901;rheinhessen;
944001;rheinhessen;
944501;piemonte;
945301;castillalamancha;
945401;bordeaux;
945801;marlborough;
945901;marlborough;
946001;marlborough;
946101;calchaquivalley;
946906;languedocroussillon;
947001;toscana;
947901;southaustralia;
948001;rhnesor;
948101;burgund;
948202;ovrige-danmark;
948302;ovrige-danmark;
949002;cognactradisjonell;
949302;ovrige-irland;
950401;akershus;
950501;veneto;
950601;puglia;
950701;southeasternaustra;
950802;ovrige-finland;
951401;sicilia;
951501;sicilia;
951601;burgenland;
951701;veneto;
951801;rioja;
951901;bordeaux;
952001;burgund;
952101;burgund;
952201;burgund;
952301;burgund;
952401;burgund;
952801;burgund;
953202;ovrige-sverige;
953501;rhnesor;
954202;languedocroussillon;
954301;piemonte;
954601;bordeaux;
955002;cognactradisjonell;
955202;ovrige-italia;
955302;veneto;
955402;piemonte;
956006;veneto;
956202;piemonte;
956302;piemonte;
956701;loire;
957001;umbria;
957101;umbria;
957401;southaustralia;
960102;ovrige-eu;
960202;ovrige-eu;
960702;ovrige-usa;
960802;lombardia;
960902;lombardia;
962401;piemonte;
962501;piemonte;
962601;piemonte;
962701;piemonte;
962802;ovrige-tyskland;
962901;bordeaux;
963001;bordeaux;
963101;veneto;
963201;bordeaux;
968301;rheingau;
968401;swartland;
968501;darling;
968801;champagne;
968901;ovrige-frankrike;
969001;burgund;
969101;veneto;
969201;southaustralia;
969301;southaustralia;
969401;southaustralia;
972101;veneto;
972201;veneto;
972301;bordeaux;
973401;bordeaux;
974605;riberadelduero;
976001;piemonte;
976101;rioja;
976201;piemonte;
976301;oregon;
976401;veneto;
976906;abruzzo;
977001;oregon;
977106;coastalregion;
977301;burgund;
978901;sognogfjordane;
979002;ovrige-danmark;
979301;rhnesor;
980801;mosel;
980903;ovrige-polen;
981001;ovrige-italia;
981101;ovrige-japan;
981201;ovrige-polen;
981301;mosel;
981401;piemonte;
981501;bordeaux;
981601;bordeaux;
981701;bordeaux;
981801;bordeaux;
981901;bordeaux;
982001;bordeaux;
982101;bordeaux;
982201;bordeaux;
982301;bordeaux;
982401;bordeaux;
982501;bordeaux;
982601;bordeaux;
982701;bordeaux;
982801;bordeaux;
982901;bordeaux;
983001;bordeaux;
983101;bordeaux;
983201;southaustralia;
983401;piemonte;
983601;cognactradisjonell;
983701;cognactradisjonell;
984001;cognactradisjonell;
984101;cognactradisjonell;
984201;toscana;
984301;southaustralia;
984401;southaustralia;
984501;southaustralia;
984601;southaustralia;
984701;southaustralia;
984801;southaustralia;
984901;piemonte;
985001;piemonte;
985101;piemonte;
985301;ovrige-ovrige;
985801;bordeaux;
985901;bordeaux;
986001;bordeaux;
986101;bordeaux;
986201;bordeaux;
986401;bordeaux;
987101;loire;
987201;douro;
988001;marlborough;
988502;ovrige-eu;
988906;navarra;
989301;veneto;
989401;veneto;
989506;ovrige-portugal;
989801;piemonte;
992901;cava;
993502;cognactradisjonell;
993601;ovrige-belgia;
993701;ovrige-belgia;
993707;ovrige-belgia;
993801;ovrige-belgia;
994102;ovrige-belgia;
994202;california;
994302;california;
994401;ovrige-japan;
994501;piemonte;
994801;lisboa;
994901;lisboa;
995001;lisboa;
995101;lisboa;
995201;aragon;
995301;lisboa;
995401;bordeaux;
995505;bordeaux;
995605;bordeaux;
995705;bordeaux;
995801;bordeaux;
995901;bordeaux;
996005;bordeaux;
996101;bordeaux;
996201;ovrige-frankrike;
996301;ovrige-frankrike;
996401;ovrige-frankrike;
996501;ovrige-frankrike;
996701;ovrige-frankrike;
997201;bordeaux;
997302;ovrige-belgia;
997501;colchagua;
997701;ovrige-spania;
997801;ovrige-italia;
997901;hawkesbay;
998201;ovrige-skottland;
998301;ovrige-skottland;
998401;ovrige-england;
998504;ovrige-tyskland;
998904;ovrige-tyskland;
999004;ovrige-tyskland;
999202;ovrige-tyskland;
999401;ovrige-japan;
999501;ovrige-japan;
999601;ovrige-japan;
999801;ovrige-japan;
999901;highland;
1000001;larioja;
1000401;piemonte;
1000901;veneto;
1001001;veneto;
1001201;bordeaux;
1001205;bordeaux;
1001601;provence;
1001605;provence;
1001801;bordeaux;
1002101;toscana;
1002701;languedocroussillon;
1003001;ovrige-italia;
1003201;rheinhessen;
1004801;rhnenord;
1005301;bekaavalley;
1005305;bekaavalley;
1006406;ovrige-spania;
1006701;cachapoalvalley;
1007502;ovrige-norge;
1009201;piemonte;
1009901;ovrige-portugal;
1010001;rapelvalley;
1010201;provence;
1010205;provence;
1010701;steiermark;
1010901;champagne;
1011801;aragon;
1012401;rapelvalley;
1013401;dunntl;
1013801;burgund;
1014101;campania;
1014701;champagne;
1015602;burgenland;
1015701;burgund;
1015801;burgund;
1016101;douro;
1016501;burgenland;
1017501;pfalz;
1017601;champagne;
1017801;champagne;
1018301;douro;
1018501;rhnesor;
1019001;piemonte;
1019401;piemonte;
1020101;piemonte;
1020601;piemonte;
1021202;ovrige-skottland;
1021302;ovrige-belgia;
1021401;minho;
1021501;navarra;
1021801;steiermark;
1022601;loire;
1022801;calvados;
1023201;highland;
1023204;highland;
1023301;campbeltown;
1023401;orkneyisland;
1024001;cognacbrut;
1024101;cognacbrut;
1024401;pfalz;
1026201;toscana;
1026401;toscana;
1027602;sorvest;
1030101;burgund;
1030201;burgund;
1030401;mendoza;
1030501;umbria;
1031101;sicilia;
1031601;toscana;
1032301;veneto;
1032901;vinhoverde;
1033001;catalonia;
1033801;sorvest;
1034002;jerez;
1034701;cognacbrut;
1034804;speyside;
1034904;islay;
1035701;cachapoalvalley;
1036101;toscana;
1039001;ovrige-polen;
1039101;ovrige-tyskland;
1039201;cognactradisjonell;
1039302;ovrige-skottland;
1039401;ovrige-skottland;
1039502;ovrige-norge;
1039601;ovrige-norge;
1039701;ovrige-norge;
1039802;cognactradisjonell;
1040601;rheinhessen;
1041101;piemonte;
1041701;oregon;
1042001;ovrige-martinique;
1042302;ovrige-belgia;
1042501;piemonte;
1043402;ovrige-tyskland;
1044201;burgund;
1044306;puglia;
1044602;jerez;
1044801;piemonte;
1046502;ovrige-norge;
1046602;ovrige-norge;
1046801;burgund;
1047201;cava;
1047701;ovrige-danmark;
1047801;ovrige-bahamas;
1047906;ovrige-sorafrika;
1048901;mendoza;
1049001;casablanca;
1049101;burgund;
1049901;burgund;
1051201;ovrige-frankrike;
1051401;casablanca;
1052701;languedocroussillon;
1053001;campania;
1053802;ovrige-norge;
1054901;ovrige-frankrike;
1055101;champagne;
1055105;champagne;
1055601;madeira;
1055902;ovrige-belgia;
1058301;piemonte;
1058601;ovrige-portugal;
1058701;bordeaux;
1059001;champagne;
1059501;california;
1060401;ovrige-portugal;
1060701;beiras;
1061501;ovrige-portugal;
1061801;cognactradisjonell;
1062702;madeira;
1063001;toscana;
1063201;toscana;
1063701;bordeaux;
1063901;bordeaux;
1064201;newsouthwales;
1064501;mendoza;
1064701;rhnesor;
1064801;toscana;
1065501;loire;
1065601;abruzzo;
1066101;rheinhessen;
1066601;bordeaux;
1068001;sicilia;
1068901;toscana;
1069001;toscana;
1071301;emiliaromagna;
1071701;ovrige-frankrike;
1071705;ovrige-frankrike;
1071801;highland;
1072002;ovrige-norge;
1072901;sorvest;
1073201;piemonte;
1073401;bordeaux;
1073501;bordeaux;
1073701;ovrige-frankrike;
1073801;ovrige-spania;
1074001;ovrige-frankrike;
1074101;ovrige-frankrike;
1074902;ovrige-sverige;
1075301;burgund;
1075501;burgund;
1075601;loire;
1076201;burgund;
1076301;niedersterreich;
1076401;niedersterreich;
1076501;ovrige-frankrike;
1077401;ovrige-sverige;
1077502;ovrige-skottland;
1077601;ovrige-norge;
1077604;akershus;
1077902;coastalregion;
1078301;westerncape;
1078702;ovrige-tyskland;
1078801;languedocroussillon;
1079001;champagne;
1079601;rapelvalley;
1079701;beiras;
1081501;rioja;
1082201;mittelrhein;
1082301;trentinoaltoadige;
1082701;catalonia;
1083002;tokaj;
1084001;cognactradisjonell;
1084301;ovrige-sverige;
1085301;loire;
1085501;burgund;
1086601;cognactradisjonell;
1086701;cognactradisjonell;
1086801;cognactradisjonell;
1086901;cognacbrut;
1087001;cognacbrut;
1087101;ovrige-latvia;
1087201;burgund;
1087301;burgund;
1087501;piemonte;
1087601;piemonte;
1087801;mittelrhein;
1087901;nahe;
1088001;piemonte;
1088101;nahe;
1088201;champagne;
1088301;burgund;
1088401;piemonte;
1088501;piemonte;
1088601;rioja;
1088701;bordeaux;
1088801;castillaylen;
1088901;castillaylen;
1089001;catalonia;
1089102;ovrige-spania;
1089202;ovrige-spania;
1089302;ovrige-spania;
1089401;murcia;
1089501;madrid;
1089601;murcia;
1089701;madrid;
1091901;burgund;
1092001;burgund;
1092801;walkerbay;
1092901;constantia;
1093001;stellenbosch;
1093101;constantia;
1093301;coastalregion;
1093401;constantia;
1093501;walkerbay;
1093601;stellenbosch;
1095201;toscana;
1095701;cava;
1095802;campania;
1095901;campania;
1096001;emiliaromagna;
1096101;cava;
1096201;emiliaromagna;
1096301;umbria;
1096401;campania;
1096501;campania;
1096601;campania;
1096701;toscana;
1096806;veneto;
1096901;burgund;
1097002;ovrige-sverige;
1097101;marlborough;
1097201;bordeaux;
1097301;veneto;
1097401;ovrige-spania;
1097501;burgund;
1097801;burgund;
1098001;languedocroussillon;
1098301;rheinhessen;
1098401;niedersterreich;
1098601;piemonte;
1099001;piemonte;
1099101;piemonte;
1099301;piemonte;
1099601;california;
1100401;ovrige-skottland;
1100701;rheingau;
1100801;campbeltown;
1100901;calvados;
1101101;rhnesor;
1101201;campbeltown;
1101901;campbeltown;
1102001;campbeltown;
1102301;campbeltown;
1102601;burgund;
1102901;jura;
1103801;burgund;
1104301;champagne;
1104302;champagne;
1104305;champagne;
1104401;burgund;
1104501;sognogfjordane;
1104601;sognogfjordane;
1104901;catalonia;
1105301;catalonia;
1105501;catalonia;
1106101;ovrige-mexico;
1106201;castillaylen;
1107101;rheingau;
1107901;castillaylen;
1108201;veneto;
1108901;castillaylen;
1109101;rioja;
1109301;douro;
1109501;burgenland;
1109701;loire;
1110001;galicia;
1110301;loire;
1110501;loire;
1110602;madeira;
1110701;piemonte;
1110801;ovrige-barbados;
1110901;madeira;
1111001;piemonte;
1111506;puglia;
1111601;veneto;
1111701;ovrige-chile;
1111801;abruzzo;
1112001;veneto;
1112301;ovrige-italia;
1112401;alsace;
1112501;catalonia;
1112601;toscana;
1112702;rogaland;
1112801;toscana;
1112901;veneto;
1113001;veneto;
1113201;loire;
1113406;rhnesor;
1113501;ovrige-frankrike;
1113701;sardinia;
1113906;piemonte;
1114002;douro;
1114201;ovrige-usa;
1114401;rhnesor;
1114501;rhnesor;
1114601;ovrige-sorafrika;
1114602;ovrige-sorafrika;
1114603;ovrige-sorafrika;
1114801;rhnesor;
1115101;rhnesor;
1115801;rhnesor;
1116001;islay;
1116401;ovrige-skottland;
1116802;ovrige-belgia;
1117401;ovrige-india;
1117801;lowland;
1118101;speyside;
1118201;orkneyisland;
1118301;ovrige-india;
1118401;speyside;
1118501;ovrige-india;
1118601;orkneyisland;
1118701;alsace;
1118801;languedocroussillon;
1118901;piemonte;
1119001;ovrige-italia;
1119401;piemonte;
1119501;piemonte;
1119801;akershus;
1120301;speyside;
1121001;toscana;
1121501;ovrige-nederland;
1121601;ovrige-nederland;
1121801;ovrige-nederland;
1121901;ovrige-nederland;
1122001;ovrige-nederland;
1122101;ovrige-nederland;
1122201;ovrige-nederland;
1122301;ovrige-sverige;
1123701;ovrige-frankrike;
1124801;valencia;
1125801;catalonia;
1125806;catalonia;
1126701;burgund;
1126801;cava;
1127902;ovrige-eu;
1128701;rioja;
1129205;piemonte;
1129801;marlborough;
1130102;douro;
1130501;abruzzo;
1131501;southaustralia;
1131502;southaustralia;
1132201;ovrige-japan;
1133201;douro;
1135704;veneto;
1135806;ovrige-italia;
1136201;lombardia;
1136501;friuliveneziagiuli;
1136601;catalonia;
1136701;catalonia;
1136801;catalonia;
1136901;catalonia;
1137201;catalonia;
1137301;cava;
1137805;rheingau;
1137901;rheingau;
1138001;rheingau;
1138101;piemonte;
1138206;sorvest;
1139601;victoria;
1140901;casablanca;
1141001;rapelvalley;
1141101;rhnenord;
1141301;catalonia;
1142801;veneto;
1142901;veneto;
1143001;ovrige-italia;
1143101;piemonte;
1143201;piemonte;
1143401;piemonte;
1143501;piemonte;
1143602;ovrige-norge;
1143701;cognactradisjonell;
1143801;loire;
1144001;baden;
1147102;ovrige-danmark;
1147202;ovrige-tyskland;
1148802;ovrige-danmark;
1148901;victoria;
1149001;piemonte;
1149601;toscana;
1149801;toscana;
1151301;languedocroussillon;
1151302;languedocroussillon;
1151304;languedocroussillon;
1151305;languedocroussillon;
1151701;calvados;
1152101;sorvest;
1152202;ovrige-england;
1152301;victoria;
1152406;murcia;
1153001;burgund;
1155302;ovrige-danmark;
1155702;ovrige-england;
1155801;casablanca;
1155901;veneto;
1156001;piemonte;
1156201;venezie;
1156301;languedocroussillon;
1156402;toscana;
1156601;languedocroussillon;
1156701;languedocroussillon;
1156802;loire;
1156901;bordeaux;
1157001;bordeaux;
1157101;emiliaromagna;
1157201;utielrequena;
1157206;utielrequena;
1157501;alsace;
1157601;emiliaromagna;
1157801;cognacbrut;
1157901;toscana;
1158206;languedocroussillon;
1158306;languedocroussillon;
1158406;languedocroussillon;
1158602;sognogfjordane;
1159101;catalonia;
1159201;catalonia;
1159301;catalonia;
1159401;campodeborja;
1159501;campodeborja;
1159601;campodeborja;
1159701;campodeborja;
1159801;burgund;
1159906;lisboa;
1160001;rioja;
1160205;veneto;
1160301;rhnenord;
1160401;languedocroussillon;
1160701;languedocroussillon;
1160901;champagne;
1160905;champagne;
1161001;veneto;
1161201;puglia;
1161301;puglia;
1161601;highland;
1161701;highland;
1161801;ovrige-frankrike;
1161901;ovrige-mexico;
1162001;loire;
1162106;toscana;
1164706;provence;
1165201;loire;
1165401;rheingau;
1165501;ovrige-spania;
1165601;veneto;
1165706;toscana;
1165806;veneto;
1166301;loire;
1167201;bordeaux;
1169101;liguria;
1169201;rhnesor;
1169301;southeasternaustra;
1169302;southeasternaustra;
1169701;rhnesor;
1170101;piemonte;
1170201;piemonte;
1170301;ovrige-irland;
1170401;piemonte;
1170501;ovrige-frankrike;
1170502;ovrige-frankrike;
1170602;ovrige-italia;
1170701;piemonte;
1170801;piemonte;
1170901;champagne;
1171001;champagne;
1171101;champagne;
1171301;champagne;
1171401;lazio;
1171701;lazio;
1171801;victoria;
1173201;victoria;
1173301;franken;
1173401;franken;
1173501;franken;
1173601;ovrige-italia;
1173701;burgund;
1173801;burgund;
1173901;burgund;
1174001;rioja;
1174101;languedocroussillon;
1174401;alsace;
1174501;loire;
1174701;veneto;
1174901;veneto;
1177601;beiras;
1177801;beiras;
1178001;curic;
1178101;galicia;
1178201;veneto;
1178301;venezie;
1178502;ovrige-sverige;
1178606;piemonte;
1180001;ovrige-italia;
1180302;sortrondelag;
1180502;sortrondelag;
1181201;ovrige-italia;
1181401;umbria;
1181501;languedocroussillon;
1181601;languedocroussillon;
1181701;ovrige-italia;
1182301;california;
1182801;baden;
1182901;baden;
1183301;loire;
1184401;burgund;
1186701;rioja;
1187804;ovrige-tyskland;
1187901;ovrige-italia;
1188001;burgund;
1188101;burgund;
1188201;castilla;
1188206;castilla;
1188301;burgund;
1188401;burgund;
1188501;burgund;
1189901;toscana;
1190001;toscana;
1190101;toscana;
1190201;toscana;
1190301;ovrige-georgia;
1190401;ovrige-georgia;
1190701;ovrige-georgia;
1190801;ovrige-georgia;
1190901;ovrige-georgia;
1191301;ovrige-georgia;
1191401;ovrige-georgia;
1191501;ovrige-georgia;
1191601;ovrige-georgia;
1191701;ovrige-georgia;
1191801;ovrige-georgia;
1192106;dunntl;
1192201;ovrige-georgia;
1192301;toscana;
1192401;toscana;
1192701;toscana;
1192801;toscana;
1193001;toscana;
1193401;rheinhessen;
1193601;toscana;
1193801;toscana;
1193901;toscana;
1194101;toscana;
1194301;toscana;
1194501;toscana;
1194601;toscana;
1194701;mlaga;
1194801;veneto;
1195001;cognactradisjonell;
1195101;ovrige-mexico;
1195201;ovrige-mexico;
1195401;ovrige-mexico;
1195501;loire;
1195601;ovrige-spania;
1196801;veneto;
1197301;toscana;
1197501;alsace;
1197901;friuliveneziagiuli;
1199801;ovrige-danmark;
1200301;ovrige-spania;
1200401;ovrige-italia;
1200501;ovrige-italia;
1200601;ovrige-italia;
1200901;sorvest;
1200902;sorvest;
1201101;sognogfjordane;
1201201;ovrige-canada;
1201202;ovrige-canada;
1201401;ovrige-england;
1201501;ovrige-danmark;
1201502;ovrige-danmark;
1201601;ovrige-spania;
1201702;buskerud;
1202401;ovrige-spania;
1202501;provence;
1202601;burgund;
1202701;bordeaux;
1202801;catalonia;
1202802;catalonia;
1202804;catalonia;
1202805;catalonia;
1202901;rheinhessen;
1202906;rhin;
1203001;mosel;
1203201;loire;
1203301;ovrige-england;
1203302;ovrige-england;
1203401;cava;
1204202;ovrige-skottland;
1204701;ovrige-frankrike;
1204802;ovrige-frankrike;
1204902;ovrige-norge;
1204904;ovrige-norge;
1205401;ovrige-spania;
1205608;ovrige-tyskland;
1205906;rheinhessen;
1206001;ovrige-irland;
1206002;ovrige-irland;
1206003;ovrige-irland;
1206401;abruzzo;
1206501;languedocroussillon;
1206701;ovrige-norge;
1206702;ovrige-norge;
1206703;ovrige-norge;
1206707;ovrige-norge;
1206801;ovrige-england;
1206802;ovrige-england;
1206901;pfalz;
1207001;pfalz;
1207101;pfalz;
1207201;ovrige-skottland;
1207301;ovrige-england;
1207302;ovrige-england;
1207601;trentinoaltoadige;
1207701;pfalz;
1207901;pfalz;
1208001;pfalz;
1208101;piemonte;
1208201;abruzzo;
1208301;toscana;
1208401;piemonte;
1208501;abruzzo;
1208601;piemonte;
1208701;piemonte;
1208801;piemonte;
1208901;ovrige-portugal;
1209702;mosel;
1209801;mosel;
1209901;ovrige-italia;
1210001;mosel;
1210101;mosel;
1210201;mosel;
1210501;ovrige-skottland;
1210601;ovrige-skottland;
1210901;ovrige-finland;
1211601;burgund;
1212001;ovrige-usa;
1212002;ovrige-usa;
1212101;burgund;
1212201;burgund;
1212701;ovrige-spania;
1213406;ovrige-spania;
1213501;bordeaux;
1213601;bordeaux;
1213701;bordeaux;
1214001;galicia;
1214101;galicia;
1214301;galicia;
1214401;burgund;
1214501;burgund;
1214601;burgund;
1214702;ovrige-frankrike;
1214801;burgund;
1214902;ovrige-frankrike;
1215001;rhnesor;
1215101;burgund;
1215201;burgund;
1215301;burgund;
1215401;burgund;
1215501;burgund;
1215701;ovrige-jamaica;
1215702;ovrige-jamaica;
1215801;burgund;
1215901;burgund;
1216001;loire;
1216101;loire;
1216201;loire;
1216301;ovrige-mexico;
1216302;ovrige-mexico;
1216401;loire;
1216501;loire;
1216601;loire;
1216701;catalonia;
1216801;catalonia;
1216901;california;
1217102;ovrige-norge;
1217201;ovrige-sorafrika;
1217401;california;
1217604;ovrige-norge;
1217701;loire;
1218301;highland;
1218501;speyside;
1218601;ovrige-bermuda;
1218802;ovrige-belgia;
1219201;calabria;
1219301;veneto;
1219401;ovrige-frankrike;
1219402;ovrige-frankrike;
1219501;veneto;
1219601;veneto;
1219701;loire;
1219801;loire;
1219902;ovrige-england;
1220801;trentinoaltoadige;
1220901;abruzzo;
1221101;orkneyisland;
1222101;ovrige-brasil;
1222201;ovrige-frankrike;
1222301;languedocroussillon;
1222401;bordeaux;
1222501;ovrige-frankrike;
1223402;madeira;
1223502;ovrige-norge;
1223701;ovrige-norge;
1223702;ovrige-norge;
1223704;ovrige-norge;
1223802;ovrige-norge;
1224301;swartland;
1224501;ovrige-frankrike;
1224802;ovrige-norge;
1226101;loire;
1226201;loire;
1226301;trentinoaltoadige;
1226607;burgund;
1226706;veneto;
1226801;languedocroussillon;
1226901;languedocroussillon;
1227001;languedocroussillon;
1227301;rioja;
1227401;rioja;
1229601;rheinhessen;
1229802;rheinhessen;
1229901;baden;
1230001;toscana;
1230101;ovrige-norge;
1230102;ovrige-norge;
1230201;ovrige-norge;
1230301;ovrige-norge;
1230302;ovrige-norge;
1230401;ovrige-norge;
1230402;ovrige-norge;
1230701;ovrige-italia;
1230702;ovrige-italia;
1230707;ovrige-italia;
1230801;toscana;
1230901;puglia;
1231101;puglia;
1231201;ovrige-frankrike;
1231502;ovrige-england;
1231601;rheinhessen;
1231701;rheinhessen;
1231801;rheinhessen;
1232001;rheinhessen;
1232101;piemonte;
1232201;piemonte;
1232301;piemonte;
1232401;piemonte;
1240902;ovrige-sverige;
1241002;ovrige-sverige;
1241101;rheingau;
1241201;catalonia;
1241301;maule;
1241606;provence;
1242001;castillaylen;
1242101;southeasternaustra;
1242201;burgund;
1242301;bordeaux;
1242401;trentinoaltoadige;
1242501;trentinoaltoadige;
1242601;puglia;
1242701;castillaylen;
1242801;castillaylen;
1242901;rioja;
1243001;rioja;
1243101;rioja;
1243201;catalonia;
1243301;abruzzo;
1243401;bordeaux;
1243405;bordeaux;
1243501;westerncape;
1243601;westerncape;
1243701;westerncape;
1243801;westerncape;
1243901;sicilia;
1245501;catalonia;
1246101;sicilia;
1246201;abruzzo;
1246301;ovrige-portugal;
1246901;ovrige-italia;
1249206;loire;
1249901;burgund;
1250001;burgund;
1250101;burgund;
1250201;burgund;
1250301;burgund;
1250401;burgund;
1250501;burgund;
1250601;burgund;
1250701;burgund;
1250801;burgund;
1250901;burgund;
1251001;burgund;
1251101;burgund;
1251201;burgund;
1251701;veneto;
1251801;veneto;
1252001;rheinhessen;
1252101;rheinhessen;
1252201;burgenland;
1252301;burgenland;
1252401;burgenland;
1252501;ovrige-portugal;
1252601;ovrige-portugal;
1252701;beiras;
1252801;beiras;
1252905;beiras;
1253001;languedocroussillon;
1253101;cognactradisjonell;
1253201;rhnenord;
1253301;speyside;
1253401;speyside;
1253501;islay;
1253701;speyside;
1254001;victoria;
1254101;languedocroussillon;
1254201;newsouthwales;
1254301;umbria;
