productId;name;pricePerLiter;url;
192901;Dom. FL Savennieres Chamboureau 2008;306.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-192901;
193001;Manincor Mason Pinot Nero 2009;374.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-193001;
193101;Podere San Cristoforo Amaranto 2012;506.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-193101;
193201;Glug Leberkleister;399.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-193201;
193402;Ystad´s Aquavit For Norwegian Salmon med gaveeske;1005.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-193402;
193501;Podere San Cristoforo Luminoso 2012;292.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-193501;
193708;Ch. Guiraud 09, Petit Guiraud 09 (2x37,5cl);799.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-193708;
193901;Chanson Santenay 2011;326.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-193901;
194101;Elios 2012;212.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-194101;
194202;St Feuillien Nöel;166.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-194202;
194301;Kinn Tomasmesse;165.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-194301;
194405;St Feuillien Nöel Magnum;153.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-194405;
194601;Pirineos Selección Mesache Cabernet Sauvignon 2012;126.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-194601;
194802;Hornbeer Julehumle;139.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-194802;
194902;Hornbeer Winterporter;159.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-194902;
195102;Fanø Bryghus Vestkyst IPA;139.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-195102;
195202;Fanø Bryghus Julebryg;159.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-195202;
195301;Verrocchio Appassimento 2010;172.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-195301;
195401;Frapin Ch. de Fontpinot 1989;1855.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-195401;
195501;Gosset Celebris Extra Brut 1998;1238.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-195501;
195602;Ægir Ylir Julebrygg;159.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-195602;
195702;Hook Norton Twelve Days;112.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-195702;
195802;Tucher Christkindlesmarkt;111.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-195802;
195901;Joaquín Rebolledo Tinto Barrica 2011;226.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-195901;
196001;Orto Vins Les Tallades de Cal Nicolau 2009;846.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-196001;
196101;Orto Vins Blanc d'Orto 2011;326.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-196101;
196201;Orto Vins La Carrerada 2009;660.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-196201;
196301;Pujanza  2008;329.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-196301;
196401;B. Romeo La Viña de Andres Romeo 2009;1131.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-196401;
196501;B. Romeo Predicador Blanco 2011;320.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-196501;
196701;Dona Dominga Lightly Filtered Syrah 2012;146.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-196701;
196801;Rocca Barbera d'Alba 2013;199.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-196801;
196901;Rocca Barbaresco Ovello Vigna Loreto 2009;452.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-196901;
197001;Cattier Cuvée Edna Brut Rosé Premier Cru;439.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-197001;
197101;Ralph Myerz Vin&Vinyl Langhe Nebbiolo 2009;278.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-197101;
197201;Ralph Myerz Vin&Vinyl Barbera d'Alba 2009;185.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-197201;
197301;Ralph Myerz Vin&Vinyl Barolo 2007;452.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-197301;
197401;Gramona III Lustros Gran Reserva 2006;374.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-197401;
198002;Coisbo Christmas Ale;157.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-198002;
199402;Mack Juleøl;109.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-199402;
199501;Nikolaihof Vom Stein Riesling Smaragd 2007;493.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-199501;
201001;Smalhans hvitvin 2013;188.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-201001;
201102;Indslev Julehvede;149.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-201102;
201201;Mathallens Bobler Nakne bobler fra Non Dos 2010;264.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-201201;
201302;Agder Audny Norwegian Single Malt Single Cask 2012;1380.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-201302;
201401;Mathallens Hvite Naken hvit fra Non Dos 11;199.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-201401;
201501;Mathallens Røde Naken rød fra Non Dos 2010;199.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-201501;
201802;Coisbo Queens Desire;139.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-201802;
201902;Coisbo Brooklyn Fall;147.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-201902;
202002;Coisbo Astoria Black;139.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-202002;
202102;Coisbo Urban Haze;141.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-202102;
202202;Coisbo Harlem Brown;141.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-202202;
202302;Coisbo Manhattan Dawn;147.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-202302;
202401;Charles du Roy Brut;333.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-202401;
202701;Venturini Min Amarone Bjørn Eidsvåg 2008;478.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-202701;
204302;C.H. Berres Erdener Treppchen Riesling Auslese *** 2006;610.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-204302;
204401;Tinto Selecto;114.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-204401;
204606;Allegrini Belpasso Rosso;125.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-204606;
207806;Viva Italia Piemonte Barbera 2012;131.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-207806;
208701;Glendronach Octarine 8 YO;742.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-208701;
208901;Dom. Martin Faudot Vin Jaune Arbois 2005;620.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-208901;
209001;Canaletto Valpolicella Ripasso 2010;186.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-209001;
209101;Crasto Superior 2012;239.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-209101;
209201;Cesarini Sforza Cuvée Brut Riserva;166.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-209201;
209301;Faudot Crémant du Jura Brut;239.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-209301;
210702;Amager The Sinners Series Sloth;150.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-210702;
210802;Amager Sinner Series Gluttony;189.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-210802;
211302;Amager The Sinners Series Lust;185.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-211302;
211402;Amager Sinner Series Wrath;185.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-211402;
212401;Argento Selección Malbec 2012;166.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-212401;
212501;Argento Reserva Malbec 2012;189.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-212501;
213201;Kinn Svartekunst F.E.D.I.R.E.S.P;166.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-213201;
216601;Fetzer Valley Oaks Zinfandel 2012;159.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-216601;
217701;Dom. du Vigier Cotes du Vivarais 2012;159.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-217701;
219101;Tache St. Joseph Cuvée Guillamy 2010;382.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-219101;
222501;Sieur D'Arques Première Bulle Brut 2012;221.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-222501;
222606;The Crossings Sauvignon Blanc 2013/2014;133.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-222606;
222702;Abbaye des Rocs Bruin;120.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-222702;
222806;Montrose Les Lézards Chardonnay 2014;126.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-222806;
222902;Gwatkin Yarlington Mill Cider;112.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-222902;
229601;Baladin Wayan;146.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-229601;
229702;Abbaye des Rocs Montagnarde;120.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-229702;
229802;Malmgård Huvila X-Porter;139.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-229802;
229902;Malmgård Huvila Article Circle Ale;139.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-229902;
230101;Gordon & MacPhail Mortlach 15 YO Single Malt;1050.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-230101;
230301;Gordon & MacPhail Linkwood 15 YO Single Malt;1042.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-230301;
230501;Benromach 10 YO Single Malt;892.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-230501;
230601;Gordon & MacPhail Glen Grant 1956 Single Malt;6671.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-230601;
230701;Benromach 30 YO Single Malt;3064.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-230701;
232101;Dom Perignon Brut 2004;1443.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-232101;
233701;Masi Bonacosta Valpolicella Classico 2012/2013;167.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-233701;
233702;Masi Bonacosta Valpolicella Classico 2011;199.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-233702;
236002;Minttu Chili Mint;499.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-236002;
237301;Gordon & MacPhail Connoisseurs Choice Speyburn 1988 Single Malt;1178.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-237301;
237401;Gordon & MacPhail Inverleven 1991 Single Malt;1250.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-237401;
240901;La Verdosa Coupage 2010;197.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-240901;
241001;Baladin Mielika;159.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-241001;
241102;Einstök Icelandic White Ale;120.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-241102;
241202;Einstök Icelandic Toasted Porter;136.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-241202;
241302;Einstök Icelandic Pale Ale;120.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-241302;
241802;Lenz Moser Prestige Trockenbeerenauslese 2011;370.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-241802;
242301;Santa Carolina Chardonnay Reservado 2012;210.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-242301;
242602;Palm Steenbrugge Tripel;145.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-242602;
242702;Boulevard Bully! Porter;98.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-242702;
242801;Canaletto Chianti 2012;153.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-242801;
242901;Medalla Real Cabernet Sauvignon 2009;266.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-242901;
243001;Ch. Greysac 2011;333.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-243001;
243401;Hardy Noces de Perle;6142.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-243401;
243601;Heidegeist;774.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-243601;
243702;Browar Amber Pszeniczniak;104.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-243702;
243801;Eifel-Pfeiffer EP Riesling Kabinett 2013;124.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-243801;
243901;Wagner-Stempel Siefersheimer Heerkretz Riesling Trocken GG 2011;473.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-243901;
244001;Meridiana Vitis Barbera d'Asti 2010;211.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-244001;
244101;Casetta Barbera d'Alba 2010;220.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-244101;
244201;Casetta Barolo Villalta 2008;297.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-244201;
245201;Adelphi Selection Longmorn Cask 48432 1992 20 YO;2034.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-245201;
245701;Daniél Rougé Madsen Corvina Appassimento 2010;199.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-245701;
245801;Andreola Verv Brut;199.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-245801;
246001;Ron Zacapa Xo;1712.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-246001;
246501;850 Tinto 2012;132.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-246501;
246601;White Horse Fine Old;435.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-246601;
246701;Ch. Godard Bellevue 2009/2010;226.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-246701;
247301;Kalinka;378.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-247301;
247401;Amundsen Arctic Vodka;399.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-247401;
247402;Amundsen Arctic Vodka;456.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-247402;
247601;Golden Cock;428.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-247601;
247701;Brandy Special;428.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-247701;
247702;Brandy Special;499.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-247702;
248101;Gilde Taffel;492.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-248101;
248102;Gilde Taffel;628.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-248102;
248201;Løiten ***;485.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-248201;
248202;Løiten ***;582.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-248202;
253601;Dulce Vida Organic Reposado;792.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-253601;
253701;Dulce Vida Organic Blanco;757.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-253701;
253901;Le Torri Rosso San Lorenzo 2011;179.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-253901;
254201;Raimat Cabernet Sauvignon 2009;199.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-254201;
254501;Lindemans Bin 65 Chardonnay 2013/2014;159.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-254501;
254502;Lindemans Bin 65 Chardonnay 2013;186.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-254502;
256101;Pol Roger 2004 Brut;612.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-256101;
256801;Clan! Destino;186.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-256801;
256901;Camillo Donati Trebbiano 2011;246.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-256901;
257101;Koskenkorva;399.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-257101;
257201;Smalhans Rødvin 2011;188.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-257201;
257301;Camillo Donati Rosso Della Bandita 2013;213.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-257301;
257401;Captain Morgan Black Label;471.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-257401;
258101;Penfolds Koonunga Hill Chardonnay 2013;173.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-258101;
258201;Roche Fleurie Vouvray 2011;173.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-258201;
258301;Robert Oatley Margaret River Cabernet Sauvignon 2011;254.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-258301;
258401;Bigi Orvieto Classico 2010;196.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-258401;
259501;Glenfarclas The Family Casks  Rel.IX 1991;2063.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-259501;
259801;Lochlins Blended Malt Whisky;455.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-259801;
260201;Brown Brothers Shiraz 2012;201.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-260201;
260501;Casillero del Diablo Cabernet Sauvignon 2012/2013;143.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-260501;
260502;Casillero del Diablo Cabernet Sauvignon 2012/2013;159.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-260502;
262202;Lenz Moser Prestige Beerenauslese 2008;327.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-262202;
263702;Frydenlund Bokkøl;96.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-263702;
264201;Tariquet L´Armagnac du Centenaire;1999.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-264201;
264701;Gélas 40 ans  Bas-Armagnac;2142.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-264701;
264801;Gélas 25 ans  Bas-Armagnac;1135.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-264801;
264805;Gélas Bas-Armagnac 25 Ans;1466.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-264805;
265701;Barranco Oscuro 1368 Pago Cerro Las Monjas 2002;466.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-265701;
265801;Barranco Oscuro 1368 Pago Cerro Las Monjas 2004;439.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-265801;
265901;Barranco Oscuro Tres Uves 2010;386.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-265901;
266001;Baccolo Appassimento 2011;146.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-266001;
266201;Barranco Oscuro BO2 2011;266.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-266201;
266901;Bacardi Superior;475.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-266901;
266902;Bacardi Superior;514.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-266902;
266907;Bacardi Superior;483.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-266907;
267001;Barranco Oscuro Rubaiyat 2009;399.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-267001;
267101;Barranco Oscuro Tempranillo y más 2006;346.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-267101;
267201;Barranco Oscuro Garnata 2009;399.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-267201;
267301;Barranco Oscuro Brut Nature 2012;293.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-267301;
267401;Ariyanas Tinto de Ensamblaje 2011;319.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-267401;
267502;Ariyanas David Tinto Dulce 2011;506.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-267502;
270101;Peachcanei;106.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-270101;
271101;Hammer London Dry;428.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-271101;
271401;Quinson Chablis 2012;239.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-271401;
271601;Santa Carolina Cabernet Sauvignon Reserva 2010;143.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-271601;
271801;Santa Rita 120 Cabernet Sauvignon 2012;139.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-271801;
272501;Claude Riffault Sancerre La Noue 2010;279.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-272501;
272605;Ch. de Segries 2010;233.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-272605;
272901;Nottage Hill Cabernet Sauvignon Shiraz 2011;159.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-272901;
273605;Van Volxem Saar Riesling 2012;259.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-273605;
273701;Jacobsdal Pinotage 2010;226.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-273701;
273901;Bod. Pinord + Natura Blanc de Blancs 2013;159.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-273901;
274001;Van Volxem Scharzhofberger Riesling Grosse Lage 2012;345.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-274001;
274101;Bokma Oude Friesche;428.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-274101;
274201;Baileys Original Irish Cream;328.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-274201;
274202;Baileys Original Irish Cream;385.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-274202;
274205;Baileys Original Irish Cream;313.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-274205;
274701;Dalzocchio Pinot Nero 2009;366.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-274701;
275001;Roagna Barbaresco Pajè Vecchie Viti 2009;933.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-275001;
275101;Sogno Montepulciano d´Abruzzo 2011;179.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-275101;
275206;Sogno Montepulciano d´Abruzzo 2011;131.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-275206;
275301;Roagna Barbaresco Asili Vecchie Viti 2009;933.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-275301;
275401;Roagna Barolo Pira Vecchie Viti 2008;933.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-275401;
275501;Tall Horse Chardonnay 2012;153.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-275501;
275701;Pichler-Krutzler Loibenberg Riesling 2011;413.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-275701;
275801;Pichler-Krutzler Wunderburg Riesling 2011;413.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-275801;
275901;Rib Shack Red 2011;159.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-275901;
276001;Douglas Green Sauvignon Blanc 2012;153.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-276001;
276101;Greywacke Pinot Noir 2011;346.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-276101;
276301;Wyborowa;428.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-276301;
277901;Torres 10 Imperial Gran Reserva;435.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-277901;
277902;Torres 10 Imperial Gran Reserva;541.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-277902;
278201;Charles Audoin Gevrey Chambertin 2012;466.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-278201;
278401;Marie-Courtin Éloquence Blanc de Blancs Extra Brut 2009;559.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-278401;
278601;Marie-Courtin Efflorescence Pinot Noir Extra Brut 2007;533.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-278601;
278701;Weingut Pix Riesling 2011;213.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-278701;
279001;Ch. Musar Blanc 1991;1199.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-279001;
279201;Villa Antinori 2010;233.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-279201;
279202;Villa Antinori 2009;279.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-279202;
279205;Villa Antinori 2008;259.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-279205;
279207;Villa Antinori 2010;266.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-279207;
279301;Desierto de Azul y Garanza 2009;419.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-279301;
279502;Oliver & Oliver Ron Quorhum 23 Solera Years;749.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-279502;
279601;Glengoyne 12 YO;685.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-279601;
279701;Glengoyne 18 YO;1142.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-279701;
279801;Le Moulin Teyroud Châteauneuf-du-Pape 2011;353.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-279801;
280001;Glengoyne Cask Strenght;857.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-280001;
280201;Glengoyne 15 YO;814.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-280201;
280301;Ch. Septy 2010;198.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-280301;
280402;BrewDog San Diego Scotch Ale;442.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-280402;
280602;BrewDog Paradox Isle Of Arran;302.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-280602;
280701;Clement Liqueur Creole Shrubb Orange;614.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-280701;
280804;Nøgne Ø Red Horizon 2nd Edition;316.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-280804;
281402;Castellani Monte Fasenara Recioto della Valpolicella Classico 2007;569.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-281402;
281501;Lindes de Remelluri 2009;239.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-281501;
281601;Jean-Marc Bernhard Crémant D´Alsace Brut Réserve;226.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-281601;
281801;Mas la Plana Cabernet Sauvignon 2010;519.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-281801;
281807;Mas la Plana Cabernet Sauvignon 2005/2006;700.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-281807;
281901;Lunae Bosoni Lvnae Colli di Luna Vermentino 2011;273.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-281901;
282001;Malibu;361.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-282001;
